Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-avuh,checkpoint-nnz8,checkpoint-a42j,checkpoint-dy11,checkpoint-pxfe,checkpoint-2q1l,checkpoint-d6dn,checkpoint-ousn,randomiser-s8gy,Randomise questionnaire elements?,Question Key,Response
2,1616667157359,25/03/2021 10:12:37,1616667157180,11,25/03/2021 21:12:37,47307,12,questionnaire-xbvt,,11303426,5e9e6a4b4ca66922ca83911d,3447762,,complete,,605c60fc672fff7c4e557051,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-2,1
3,1616667157823,25/03/2021 10:12:37,1616667157187,11,25/03/2021 21:12:37,47307,12,questionnaire-xbvt,,11303426,5e9e6a4b4ca66922ca83911d,3447762,,complete,,605c60fc672fff7c4e557051,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-3,1
4,1616667157823,25/03/2021 10:12:37,1616667157187,11,25/03/2021 21:12:37,47307,12,questionnaire-xbvt,,11303426,5e9e6a4b4ca66922ca83911d,3447762,,complete,,605c60fc672fff7c4e557051,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-4,1
5,1616667157823,25/03/2021 10:12:37,1616667157188,11,25/03/2021 21:12:37,47307,12,questionnaire-xbvt,,11303426,5e9e6a4b4ca66922ca83911d,3447762,,complete,,605c60fc672fff7c4e557051,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-5,1
6,1616667157823,25/03/2021 10:12:37,1616667157188,11,25/03/2021 21:12:37,47307,12,questionnaire-xbvt,,11303426,5e9e6a4b4ca66922ca83911d,3447762,,complete,,605c60fc672fff7c4e557051,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-6,1
7,1616667157823,25/03/2021 10:12:37,1616667157189,11,25/03/2021 21:12:37,47307,12,questionnaire-xbvt,,11303426,5e9e6a4b4ca66922ca83911d,3447762,,complete,,605c60fc672fff7c4e557051,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,END QUESTIONNAIRE,77833
1,1616667076909,25/03/2021 10:11:16,1616667076689,1,25/03/2021 11:11:16,47307,12,questionnaire-xbvt,,11303424,604009902b22f71c96b10b3f,3447760,,complete,,605c61ba8dc070611a7961aa,computer,Desktop or Laptop,Mac OS 10.14,Firefox 86.0,1280x800,1280x595,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,BEGIN QUESTIONNAIRE,
2,1616667194430,25/03/2021 10:13:14,1616667194276,1,25/03/2021 11:13:14,47307,12,questionnaire-xbvt,,11303424,604009902b22f71c96b10b3f,3447760,,complete,,605c61ba8dc070611a7961aa,computer,Desktop or Laptop,Mac OS 10.14,Firefox 86.0,1280x800,1280x595,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-2,1
3,1616667194492,25/03/2021 10:13:14,1616667194278,1,25/03/2021 11:13:14,47307,12,questionnaire-xbvt,,11303424,604009902b22f71c96b10b3f,3447760,,complete,,605c61ba8dc070611a7961aa,computer,Desktop or Laptop,Mac OS 10.14,Firefox 86.0,1280x800,1280x595,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-3,1
4,1616667194492,25/03/2021 10:13:14,1616667194278,1,25/03/2021 11:13:14,47307,12,questionnaire-xbvt,,11303424,604009902b22f71c96b10b3f,3447760,,complete,,605c61ba8dc070611a7961aa,computer,Desktop or Laptop,Mac OS 10.14,Firefox 86.0,1280x800,1280x595,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-4,1
5,1616667194492,25/03/2021 10:13:14,1616667194278,1,25/03/2021 11:13:14,47307,12,questionnaire-xbvt,,11303424,604009902b22f71c96b10b3f,3447760,,complete,,605c61ba8dc070611a7961aa,computer,Desktop or Laptop,Mac OS 10.14,Firefox 86.0,1280x800,1280x595,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-5,1
6,1616667194492,25/03/2021 10:13:14,1616667194279,1,25/03/2021 11:13:14,47307,12,questionnaire-xbvt,,11303424,604009902b22f71c96b10b3f,3447760,,complete,,605c61ba8dc070611a7961aa,computer,Desktop or Laptop,Mac OS 10.14,Firefox 86.0,1280x800,1280x595,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-6,1
7,1616667194492,25/03/2021 10:13:14,1616667194279,1,25/03/2021 11:13:14,47307,12,questionnaire-xbvt,,11303424,604009902b22f71c96b10b3f,3447760,,complete,,605c61ba8dc070611a7961aa,computer,Desktop or Laptop,Mac OS 10.14,Firefox 86.0,1280x800,1280x595,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,END QUESTIONNAIRE,117590
1,1616666964197,25/03/2021 10:09:24,1616666963547,2,25/03/2021 12:09:23,47307,12,questionnaire-xbvt,,11303284,602b8155a5c8a32bbac81763,3447717,,complete,,605c6054285dd74717355cd0,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1920x1080,1920x966,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,BEGIN QUESTIONNAIRE,
2,1616667013950,25/03/2021 10:10:13,1616667013333,2,25/03/2021 12:10:13,47307,12,questionnaire-xbvt,,11303284,602b8155a5c8a32bbac81763,3447717,,complete,,605c6054285dd74717355cd0,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1920x1080,1903x966,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-2,1
3,1616667014177,25/03/2021 10:10:14,1616667013334,2,25/03/2021 12:10:13,47307,12,questionnaire-xbvt,,11303284,602b8155a5c8a32bbac81763,3447717,,complete,,605c6054285dd74717355cd0,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1920x1080,1903x966,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-3,1
4,1616667014177,25/03/2021 10:10:14,1616667013334,2,25/03/2021 12:10:13,47307,12,questionnaire-xbvt,,11303284,602b8155a5c8a32bbac81763,3447717,,complete,,605c6054285dd74717355cd0,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1920x1080,1903x966,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-4,1
5,1616667014177,25/03/2021 10:10:14,1616667013334,2,25/03/2021 12:10:13,47307,12,questionnaire-xbvt,,11303284,602b8155a5c8a32bbac81763,3447717,,complete,,605c6054285dd74717355cd0,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1920x1080,1903x966,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-5,1
6,1616667014177,25/03/2021 10:10:14,1616667013334,2,25/03/2021 12:10:13,47307,12,questionnaire-xbvt,,11303284,602b8155a5c8a32bbac81763,3447717,,complete,,605c6054285dd74717355cd0,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1920x1080,1903x966,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-6,1
7,1616667014177,25/03/2021 10:10:14,1616667013335,2,25/03/2021 12:10:13,47307,12,questionnaire-xbvt,,11303284,602b8155a5c8a32bbac81763,3447717,,complete,,605c6054285dd74717355cd0,computer,Desktop or Laptop,Windows 7,Firefox 87.0,1920x1080,1903x966,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,END QUESTIONNAIRE,49788
1,1616666971376,25/03/2021 10:09:31,1616666972015,2,25/03/2021 12:09:32,47307,12,questionnaire-xbvt,,11303283,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1283x700,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,BEGIN QUESTIONNAIRE,
2,1616667100924,25/03/2021 10:11:40,1616667101655,2,25/03/2021 12:11:41,47307,12,questionnaire-xbvt,,11303283,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-2,1
3,1616667101220,25/03/2021 10:11:41,1616667101673,2,25/03/2021 12:11:41,47307,12,questionnaire-xbvt,,11303283,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-3,1
4,1616667101220,25/03/2021 10:11:41,1616667101676,2,25/03/2021 12:11:41,47307,12,questionnaire-xbvt,,11303283,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-4,1
5,1616667101220,25/03/2021 10:11:41,1616667101676,2,25/03/2021 12:11:41,47307,12,questionnaire-xbvt,,11303283,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-5,1
6,1616667101220,25/03/2021 10:11:41,1616667101677,2,25/03/2021 12:11:41,47307,12,questionnaire-xbvt,,11303283,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-6,1
7,1616667101220,25/03/2021 10:11:41,1616667101680,2,25/03/2021 12:11:41,47307,12,questionnaire-xbvt,,11303283,6000718a50d58c0d26212dde,3447716,,complete,,605c6113039d19dbfd10893d,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,END QUESTIONNAIRE,129666
1,1616666919605,25/03/2021 10:08:39,1616666920775,0,25/03/2021 10:08:40,47307,12,questionnaire-xbvt,,11303259,5f8f58fa7e646f1b15d16eb1,3447711,,complete,,605c5fd5c80a551bb70fe987,computer,Desktop or Laptop,Windows 8.1,Firefox 86.0,1366x768,1366x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,BEGIN QUESTIONNAIRE,
2,1616666951854,25/03/2021 10:09:11,1616666953044,0,25/03/2021 10:09:13,47307,12,questionnaire-xbvt,,11303259,5f8f58fa7e646f1b15d16eb1,3447711,,complete,,605c5fd5c80a551bb70fe987,computer,Desktop or Laptop,Windows 8.1,Firefox 86.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-2,1
3,1616666951929,25/03/2021 10:09:11,1616666953049,0,25/03/2021 10:09:13,47307,12,questionnaire-xbvt,,11303259,5f8f58fa7e646f1b15d16eb1,3447711,,complete,,605c5fd5c80a551bb70fe987,computer,Desktop or Laptop,Windows 8.1,Firefox 86.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-3,1
4,1616666951929,25/03/2021 10:09:11,1616666953049,0,25/03/2021 10:09:13,47307,12,questionnaire-xbvt,,11303259,5f8f58fa7e646f1b15d16eb1,3447711,,complete,,605c5fd5c80a551bb70fe987,computer,Desktop or Laptop,Windows 8.1,Firefox 86.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-4,1
5,1616666951929,25/03/2021 10:09:11,1616666953049,0,25/03/2021 10:09:13,47307,12,questionnaire-xbvt,,11303259,5f8f58fa7e646f1b15d16eb1,3447711,,complete,,605c5fd5c80a551bb70fe987,computer,Desktop or Laptop,Windows 8.1,Firefox 86.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-5,1
6,1616666951929,25/03/2021 10:09:11,1616666953050,0,25/03/2021 10:09:13,47307,12,questionnaire-xbvt,,11303259,5f8f58fa7e646f1b15d16eb1,3447711,,complete,,605c5fd5c80a551bb70fe987,computer,Desktop or Laptop,Windows 8.1,Firefox 86.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-6,1
7,1616666951929,25/03/2021 10:09:11,1616666953050,0,25/03/2021 10:09:13,47307,12,questionnaire-xbvt,,11303259,5f8f58fa7e646f1b15d16eb1,3447711,,complete,,605c5fd5c80a551bb70fe987,computer,Desktop or Laptop,Windows 8.1,Firefox 86.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,END QUESTIONNAIRE,32275
1,1616666845343,25/03/2021 10:07:25,1616666845199,0,25/03/2021 10:07:25,47307,12,questionnaire-xbvt,,11303205,5fd75ef3fbf4d004bba8d953,3447698,,complete,,605c606802970ad812e222ce,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,958x937,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,BEGIN QUESTIONNAIRE,
2,1616666885018,25/03/2021 10:08:05,1616666884930,0,25/03/2021 10:08:04,47307,12,questionnaire-xbvt,,11303205,5fd75ef3fbf4d004bba8d953,3447698,,complete,,605c606802970ad812e222ce,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-2,1
3,1616666885096,25/03/2021 10:08:05,1616666884931,0,25/03/2021 10:08:04,47307,12,questionnaire-xbvt,,11303205,5fd75ef3fbf4d004bba8d953,3447698,,complete,,605c606802970ad812e222ce,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-3,1
4,1616666885096,25/03/2021 10:08:05,1616666884931,0,25/03/2021 10:08:04,47307,12,questionnaire-xbvt,,11303205,5fd75ef3fbf4d004bba8d953,3447698,,complete,,605c606802970ad812e222ce,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-4,1
5,1616666885096,25/03/2021 10:08:05,1616666884931,0,25/03/2021 10:08:04,47307,12,questionnaire-xbvt,,11303205,5fd75ef3fbf4d004bba8d953,3447698,,complete,,605c606802970ad812e222ce,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-5,1
6,1616666885096,25/03/2021 10:08:05,1616666884931,0,25/03/2021 10:08:04,47307,12,questionnaire-xbvt,,11303205,5fd75ef3fbf4d004bba8d953,3447698,,complete,,605c606802970ad812e222ce,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-6,1
7,1616666885096,25/03/2021 10:08:05,1616666884931,0,25/03/2021 10:08:04,47307,12,questionnaire-xbvt,,11303205,5fd75ef3fbf4d004bba8d953,3447698,,complete,,605c606802970ad812e222ce,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1920x1080,1903x938,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,END QUESTIONNAIRE,39732
1,1616666798864,25/03/2021 10:06:38,1616666799588,11,25/03/2021 21:06:39,47307,12,questionnaire-xbvt,,11303176,5edf8803c008532459792282,3447692,,complete,,605c5fe68f45932469edbe2f,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1363x897,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,BEGIN QUESTIONNAIRE,
2,1616666946749,25/03/2021 10:09:06,1616666946882,11,25/03/2021 21:09:06,47307,12,questionnaire-xbvt,,11303176,5edf8803c008532459792282,3447692,,complete,,605c5fe68f45932469edbe2f,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1346x897,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-2,1
3,1616666947142,25/03/2021 10:09:07,1616666946883,11,25/03/2021 21:09:06,47307,12,questionnaire-xbvt,,11303176,5edf8803c008532459792282,3447692,,complete,,605c5fe68f45932469edbe2f,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1346x897,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-3,1
4,1616666947142,25/03/2021 10:09:07,1616666946884,11,25/03/2021 21:09:06,47307,12,questionnaire-xbvt,,11303176,5edf8803c008532459792282,3447692,,complete,,605c5fe68f45932469edbe2f,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1346x897,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-4,1
5,1616666947142,25/03/2021 10:09:07,1616666946884,11,25/03/2021 21:09:06,47307,12,questionnaire-xbvt,,11303176,5edf8803c008532459792282,3447692,,complete,,605c5fe68f45932469edbe2f,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1346x897,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-5,1
6,1616666947142,25/03/2021 10:09:07,1616666946884,11,25/03/2021 21:09:06,47307,12,questionnaire-xbvt,,11303176,5edf8803c008532459792282,3447692,,complete,,605c5fe68f45932469edbe2f,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1346x897,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-6,1
7,1616666947142,25/03/2021 10:09:07,1616666946884,11,25/03/2021 21:09:06,47307,12,questionnaire-xbvt,,11303176,5edf8803c008532459792282,3447692,,complete,,605c5fe68f45932469edbe2f,computer,Desktop or Laptop,Windows 10,Firefox 85.0,1920x1080,1346x897,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,END QUESTIONNAIRE,147296
1,1616666775569,25/03/2021 10:06:15,1616666774946,10,25/03/2021 20:06:14,47307,12,questionnaire-xbvt,,11303163,6026c634781c4f076bed6d72,3447688,,complete,,605c607fb2c475b662b0c4e3,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1857x983,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,BEGIN QUESTIONNAIRE,
2,1616666843737,25/03/2021 10:07:23,1616666843132,10,25/03/2021 20:07:23,47307,12,questionnaire-xbvt,,11303163,6026c634781c4f076bed6d72,3447688,,complete,,605c607fb2c475b662b0c4e3,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1840x983,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-2,1
3,1616666844096,25/03/2021 10:07:24,1616666843134,10,25/03/2021 20:07:23,47307,12,questionnaire-xbvt,,11303163,6026c634781c4f076bed6d72,3447688,,complete,,605c607fb2c475b662b0c4e3,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1840x983,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-3,1
4,1616666844096,25/03/2021 10:07:24,1616666843134,10,25/03/2021 20:07:23,47307,12,questionnaire-xbvt,,11303163,6026c634781c4f076bed6d72,3447688,,complete,,605c607fb2c475b662b0c4e3,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1840x983,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-4,1
5,1616666844096,25/03/2021 10:07:24,1616666843134,10,25/03/2021 20:07:23,47307,12,questionnaire-xbvt,,11303163,6026c634781c4f076bed6d72,3447688,,complete,,605c607fb2c475b662b0c4e3,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1920x1080,1840x983,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-5,1
